Id,Name,Type,Details,ResponseDate,BillNumber
TMS2,Todd M. Smola,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TMS2,2023-01-12T16:35:25.14,H2403
PSS1,Priscila S. Sousa,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PSS1,2023-01-20T16:36:33.587,H2404
WMS1,William M. Straus,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/WMS1,2023-01-12T16:50:25.64,H2405
AMS2,Alyson M. Sullivan-Almeida,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMS2,2023-01-18T10:43:22.49,H2406
JRT1,Jeffrey Rosario Turco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRT1,2023-01-18T12:28:56.76,H2407
JRT1,Jeffrey Rosario Turco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRT1,2023-01-18T12:29:56.48,H2408
JRT1,Jeffrey Rosario Turco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRT1,2023-01-18T12:36:18.313,H2409
DTV1,David T. Vieira,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DTV1,2023-01-19T13:04:50.73,H241
JRT1,Jeffrey Rosario Turco,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JRT1,2023-01-18T12:16:32.067,H2410
C_T1,Chynah Tyler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/C_T1,2023-01-17T11:46:45.383,H2411
E_U1,Erika Uyterhoeven,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/E_U1,2023-01-17T12:02:30.64,H2412
AXV1,Andres X. Vargas,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AXV1,2023-01-17T15:36:45.787,H2413
MSV1,Marcus S. Vaughn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSV1,2023-01-19T10:02:56.97,H2414
T_V1,Tommy Vitolo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_V1,2023-01-20T13:20:21.887,H2415
TJW1,Thomas P. Walsh,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TJW1,2023-01-18T11:21:28.237,H2416
TJW1,Thomas P. Walsh,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TJW1,2023-01-18T11:48:08.203,H2417
TJW1,Thomas P. Walsh,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TJW1,2023-01-18T11:26:49.467,H2418
BLW1,Bud L. Williams,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BLW1,2023-01-14T04:31:47.477,H2419
BLW1,Bud L. Williams,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BLW1,2023-01-14T04:34:39.923,H242
CJW1,Christopher J. Worrell,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CJW1,2023-01-19T10:34:49.23,H2420
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-10T11:16:33.083,H2421
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-13T16:36:20.883,H2422
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-18T10:10:05.163,H2423
SGX1,Steven George Xiarhos,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SGX1,2023-01-20T15:06:15.037,H2424
JDZ1,Jonathan D. Zlotnik,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JDZ1,2023-01-19T10:45:16.57,H2425
J_A1,James Arciero,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_A1,2023-01-11T15:28:59.627,H2426
J_A1,James Arciero,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_A1,2023-01-17T15:43:15.077,H2427
BMA1,Brian M. Ashe,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BMA1,2023-01-13T10:02:45.307,H2428
BMA1,Brian M. Ashe,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BMA1,2023-01-13T14:15:35.767,H2429
J_A1,James Arciero,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_A1,2023-01-12T15:04:06.497,H243
BMA1,Brian M. Ashe,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BMA1,2023-01-18T16:35:28.693,H2430
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-18T16:09:54.287,H2431
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-20T12:04:23.307,H2432
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-20T12:07:00.08,H2433
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-18T15:23:51.647,H2434
J_B1,"John Barrett, III",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_B1,2023-01-20T10:15:25.57,H2435
J_B1,"John Barrett, III",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_B1,2023-01-11T15:01:55.257,H2436
J_B1,"John Barrett, III",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_B1,2023-01-13T10:05:46.107,H2437
FJB1,F. Jay Barrows,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/FJB1,2023-01-17T11:20:42.007,H2438
DRB1,"Donald R. Berthiaume, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DRB1,2023-01-16T12:50:41.063,H2439
J_A1,James Arciero,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/J_A1,2023-01-18T10:57:31.35,H244
DRB1,"Donald R. Berthiaume, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DRB1,2023-01-16T15:35:31.907,H2440
DRB1,"Donald R. Berthiaume, Jr.",1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DRB1,2023-01-16T15:32:56.24,H2441
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-19T15:11:45.873,H2442
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-19T15:18:56.43,H2443
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-19T16:44:33.587,H2444
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-20T10:36:34.43,H2445
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-20T10:35:11.983,H2446
NMB1,Natalie M. Blais,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NMB1,2023-01-11T13:02:13.853,H2447
NMB1,Natalie M. Blais,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NMB1,2023-01-11T12:57:59.06,H2448
NMB1,Natalie M. Blais,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/NMB1,2023-01-13T13:00:41.893,H2449
BMA1,Brian M. Ashe,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BMA1,2023-01-13T10:18:08.693,H245
AFC1,Antonio F. D. Cabral,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AFC1,2023-01-20T15:00:24.893,H2450
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-16T22:44:30.717,H2451
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-17T12:56:50.197,H2452
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-19T23:39:46.92,H2453
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-19T23:41:29.267,H2454
PLC1,Peter Capano,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PLC1,2023-01-17T12:19:41.51,H2455
PLC1,Peter Capano,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PLC1,2023-01-17T12:20:25.093,H2456
PLC1,Peter Capano,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PLC1,2023-01-17T12:20:58.55,H2457
G_C2,Gerard J. Cassidy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/G_C2,2023-01-18T12:14:52.49,H2458
G_C2,Gerard J. Cassidy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/G_C2,2023-01-20T15:59:39.183,H2459
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-18T10:58:16.54,H246
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-13T17:24:45.543,H2460
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-17T16:52:19.203,H2461
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T15:56:30.577,H2462
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:01:54.987,H2463
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:20:23.603,H2464
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:22:23.093,H2465
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:23:58.237,H2466
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:27:10.55,H2467
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:30:00.84,H2468
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:32:31.51,H2469
BJA1,Bruce J. Ayers,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BJA1,2023-01-18T11:03:43.95,H247
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:37:07.687,H2470
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:41:20.907,H2471
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:44:51.12,H2472
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:52:52.233,H2473
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-18T16:54:08.947,H2474
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T11:25:13.257,H2475
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T11:13:44.4,H2476
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T14:30:19.53,H2477
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T14:36:41.807,H2478
T_C1,Tackey Chan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/T_C1,2023-01-19T14:19:49.673,H2479
RBB1,Ruth B. Balser,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RBB1,2023-01-20T13:14:23.73,H248
M_C1,Mike Connolly,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_C1,2023-01-18T15:01:26.613,H2480
R_C1,Rob Consalvo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/R_C1,2023-01-17T11:40:06.777,H2481
R_C1,Rob Consalvo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/R_C1,2023-01-18T16:07:41.407,H2482
R_C1,Rob Consalvo,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/R_C1,2023-01-18T15:58:58.343,H2483
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-18T13:35:54.277,H2484
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-18T13:42:21.853,H2485
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-17T12:15:34.843,H2486
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-17T12:19:51.59,H2487
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-19T15:32:39.953,H2488
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-20T11:37:38.47,H2489
CPB2,Christine P. Barber,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CPB2,2023-01-17T14:15:04.063,H249
MJC1,Mark J. Cusack,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJC1,2023-01-20T16:09:02.52,H2490
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-06T13:20:23.92,H2491
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-10T12:41:15.46,H2492
JSC1,Josh S. Cutler,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JSC1,2023-01-10T13:03:38.873,H2493
MSD1,Michael S. Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MSD1,2023-01-20T14:58:18.96,H2494
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T10:15:22.423,H2495
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-11T19:58:08.413,H2496
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-17T10:39:01.763,H2497
MCD1,Marjorie C. Decker,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MCD1,2023-01-19T12:38:45.307,H2498
DFD1,David F. DeCoste,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFD1,2023-01-19T15:49:10.697,H2499
JJO1,James J. O'Day,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JJO1,2023-01-24T11:43:00.437,H25
FJB1,F. Jay Barrows,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/FJB1,2023-01-17T13:21:06.383,H250
ALD1,Angelo L. D'Emilia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/ALD1,2023-01-17T14:22:05.273,H2500
CAD1,Carol A. Doherty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CAD1,2023-01-19T11:28:00.853,H2501
CAD1,Carol A. Doherty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CAD1,2023-01-19T14:43:58.267,H2502
M_D2,Mindy Domb,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_D2,2023-01-13T14:12:58.55,H2503
M_D2,Mindy Domb,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/M_D2,2023-01-20T14:17:36.153,H2504
DMD1,Daniel M. Donahue,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMD1,2023-01-18T19:48:56.897,H2505
DMD1,Daniel M. Donahue,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DMD1,2023-01-19T11:58:39.63,H2506
PJD1,Paul J. Donato,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PJD1,2023-01-19T13:02:37.41,H2507
PJD1,Paul J. Donato,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PJD1,2023-01-19T13:08:03.857,H2508
PJD1,Paul J. Donato,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PJD1,2023-01-19T13:09:36.583,H2509
D_B1,David Biele,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/D_B1,2023-01-19T15:14:18.827,H251
MMD1,Michelle M. DuBois,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MMD1,2023-01-19T11:38:43.39,H2510
PAD1,Patricia A. Duffy,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAD1,2023-01-10T16:28:05.267,H2511
RME1,Rodney M. Elliott,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RME1,2023-01-19T13:40:38.05,H2512
TFB1,Tricia Farley-Bouvier,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TFB1,2023-01-11T16:37:55.51,H2513
TFB1,Tricia Farley-Bouvier,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/TFB1,2023-01-11T16:48:47.42,H2514
DAF1,Dylan A. Fernandes,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAF1,2023-01-16T20:36:52.32,H2515
DAF1,Dylan A. Fernandes,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DAF1,2023-01-19T14:37:17.92,H2516
AMF1,Ann-Margaret Ferrante,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/AMF1,2023-01-18T16:28:42.257,H2517
MJF1,Michael J. Finn,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/MJF1,2023-01-20T12:27:30.413,H2518
CRF1,Christopher Richard Flanagan,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CRF1,2023-01-20T12:37:12.587,H2519
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-13T15:53:39.613,H252
BFO1,Brandy Fluker Oakley,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/BFO1,2023-01-19T11:31:40.52,H2520
PKF1,Paul K. Frost,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PKF1,2023-01-20T14:37:30.76,H2521
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-17T15:59:51.567,H2522
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-17T14:13:53.123,H2523
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-17T16:02:14.787,H2524
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-20T12:31:07.21,H2525
S_G1,Sean Garballey,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/S_G1,2023-01-20T12:28:30.3,H2526
JAG2,Judith A. Garcia,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG2,2023-01-19T15:40:51.233,H2527
DCG1,Denise C. Garlick,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DCG1,2023-01-17T15:58:28.437,H2528
DCG1,Denise C. Garlick,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DCG1,2023-01-18T19:12:03.543,H2529
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-18T16:55:04.45,H253
DCG1,Denise C. Garlick,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DCG1,2023-01-17T15:42:12.497,H2530
CMG1,Colleen M. Garry,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CMG1,2023-01-18T19:03:56.687,H2531
CMG1,Colleen M. Garry,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CMG1,2023-01-18T18:59:52.293,H2532
CLG1,Carmine Lawrence Gentile,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/CLG1,2023-01-12T14:53:54.557,H2533
JAG1,Jessica Ann Giannino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG1,2023-01-13T13:30:31.137,H2534
JAG1,Jessica Ann Giannino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG1,2023-01-13T13:29:52.71,H2535
JAG1,Jessica Ann Giannino,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JAG1,2023-01-17T13:42:12.457,H2536
SWG1,Susan Williams Gifford,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SWG1,2023-01-17T13:33:04.543,H2537
SWG1,Susan Williams Gifford,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/SWG1,2023-01-18T11:27:39.877,H2538
KIG1,Kenneth I. Gordon,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KIG1,2023-01-20T14:14:55.813,H2539
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-18T17:02:36.623,H254
KIG1,Kenneth I. Gordon,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/KIG1,2023-01-10T10:13:45.807,H2540
DWG1,Danielle W. Gregoire,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DWG1,2023-01-17T13:42:58.643,H2541
DWG1,Danielle W. Gregoire,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DWG1,2023-01-17T14:17:39.097,H2542
PAH1,Patricia A. Haddad,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/PAH1,2023-01-20T12:09:33.763,H2543
RMH1,Richard M. Haggerty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RMH1,2023-01-17T12:44:35.747,H2544
RMH1,Richard M. Haggerty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RMH1,2023-01-18T11:06:37.007,H2545
RMH1,Richard M. Haggerty,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RMH1,2023-01-18T11:22:40.053,H2546
RMH2,Ryan M. Hamilton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RMH2,2023-01-15T15:23:06.87,H2547
RMH2,Ryan M. Hamilton,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/RMH2,2023-01-15T15:21:48.81,H2548
JKH1,James K. Hawkins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JKH1,2023-01-18T12:02:11.337,H2549
DFC1,Daniel Cahill,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/DFC1,2023-01-19T23:06:35.547,H255
JKH1,James K. Hawkins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JKH1,2023-01-18T12:05:38.073,H2550
JKH1,James K. Hawkins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JKH1,2023-01-19T08:23:27.95,H2551
JKH1,James K. Hawkins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JKH1,2023-01-19T10:19:09.633,H2552
JKH1,James K. Hawkins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JKH1,2023-01-19T10:23:18.623,H2553
JKH1,James K. Hawkins,1.0,http://malegislature.gov/api/GeneralCourts/193/LegislativeMembers/JKH1,2023-01-19T10:41:07.77,H2554
